SMILES,mol_id,sim,qed
COc1ccc(C(=O)O[NH+](C)[CH]N2CCCO2)cc1OC(F)F,608,0.484848485,0.739677729
COc1ccc(C(=O)[CH]N(C)[CH]C2OCCO2)cc1OC(F)F,608,0.492063492,0.681018897
COc1cc(C(=O)[CH]N(C)[CH]2OCCO2)ccc1OC(F)F,608,0.46031746,0.716285198
COc1cc(C(=O)[PH](C)[CH]2OCCO2)ccc1OC(F)F,608,0.491525424,0.754012428
COc1cc(C(=O)[PH](C)N2CCCC2)ccc1OC(F)F,608,0.419354839,0.754593816
COc1ccc(C(=O)O[CH]N(C)[CH+]C2CCCO2)cc1OC(F)F,608,0.578125,0.534368155
COc1ccc(C(=O)O[CH+]C(C)N2CCCO2)cc1OC(F)F,608,0.523809524,0.56580065
COc1ccc(C(=O)O[CH+]C(C)N2CCCO2)cc1OC,608,0.40625,0.590999283
COc1ccc(C(=O)O[CH]N(C)[C]2OCCO2)cc1OC(F)F,608,0.5,0.70800379
COc1ccc(C(=O)OC[C]2[CH][CH][CH][CH]2)cc1OC(F)F,608,0.474576271,0.757019678
COc1ccc(C(=O)O[NH+](C)[CH]C2CCCO2)cc1OC(F)F,608,0.606557377,0.761673278
COc1ccc(C(=O)O[NH+](C)[C]2OCCO2)cc1OC(F)F,608,0.525423729,0.764686514
COc1ccc(C(=O)[NH+]2COC(F)C2)cc1OC(C)C,608,0.421875,0.887943614
COc1ccc(C(=O)O[CH]N(C)[CH]C2CCCO2)cc1OC(F)F,608,0.587301587,0.67673464
COc1ccc(C(=O)O[CH]C(C)[CH]N2CCCO2)cc1OC(F)F,608,0.5,0.676406885
COc1ccc(C(=O)O[CH]C(C)[CH]N2CCCC2)cc1OC(F)F,608,0.5,0.677372509
COc1ccc(C(=O)O[CH][CH][CH]C2CCCO2)cc1OC(F)F,608,0.606557377,0.54200808
COc1ccc(C(=O)O[CH][CH][C]2OCCO2)cc1OC(F)F,608,0.516666667,0.719847244
COc1ccc(F)c(C[NH+]2CCCC(C)C2)c1OC(F)F,608,0.277777778,0.901505858
COc1ccc(C(=O)O[CH]N(C)C[C]2[CH][CH][CH][CH]2)cc1OC(F)F,608,0.424242424,0.682823293
COc1ccc(C(=O)N[C]2[CH][CH][CH][CH]2)c(OC(F)F)c1,608,0.28358209,0.900529095
COc1ccc(NC(=O)[C]2[CH][CH][CH][CH]2)c(OC(F)F)c1,608,0.28358209,0.901603544
COc1ccc(NC(=O)[N]N2CCCC2)c(C(F)(F)F)c1,608,0.186666667,0.933799891
COc1ccc(NC(=O)[N]N2CCCC2)c(C(C)(C)C)c1,608,0.173333333,0.930104861
COc1ccc(NC(=O)[C]2[CH][CH][CH][CH]2)c(C(C)(C)C)c1,608,0.152777778,0.914499701
COc1ccc(C(=O)O[NH+](C)CC[C]2[CH][CH][CH][CH]2)cc1OC(F)F,608,0.430769231,0.732386248
COc1ccc(C(=O)O[NH+](C)CC2CCCO2)cc1C(F)F,608,0.447761194,0.806153637
COc1ccc(C(=O)O[NH+]2CCCC2)cc1C(F)(F)F,608,0.328125,0.916037252
COc1ccc(C(=O)[C]2[CH][CH][CH][CH]2)cc1OC(F)F,608,0.464285714,0.767827517
COc1ccc(C(=O)O[CH]N(C)[CH]C2CCCO2)cc1F,608,0.411764706,0.754149957
COc1ccc(C(=O)N2CCCC2)cc1OC(F)F,608,0.5,0.844339708
COc1ccc(C(=O)N2CCCC2F)cc1OC(F)F,608,0.5,0.800041558
COc1ccc(C(=O)[CH]N2CCCO2)cc1OC(F)F,608,0.483870968,0.750815932
COc1cc2[nH]ccc2c(C)c1NCN1CCCC(F)C1,608,0.182926829,0.907866425
COc1cc2[nH]ccc2c(C)c1NCN1CCCC(F)(F)O1,608,0.180722892,0.907503751
COc1ccc(C(=O)O[CH]N(C)[C]2[CH][CH][CH][CH]2)cc1OC(F)F,608,0.444444444,0.722253509
COc1ccc(C(=O)N[CH][C](C)[C]2[CH][CH][CH][CH]2)cc1OC(F)F,608,0.4,0.839180569
COc1ccc(C(=O)N[PH](C)[C]2CCCO2)cc1OC(F)F,608,0.46875,0.813048282
COc1ccc(C(=O)N[C]2[CH][CH][CH][CH]2)cc1OC(F)F,608,0.440677966,0.900529095
CCN(Cc1ccc(OC)c(OC)c1)C(=O)C[NH+]1CC[NH+](C)CC(O)NC1,609,0.625,0.413815603
CCN(Cc1ccc(OC)c(OC)c1)C(=O)C[NH+]1CSC(C)[NH+](C)C1,609,0.603174603,0.677853252
CCN(Cc1ccc(OC)cc1)C(=O)C1CSC(C)C(C)N1,609,0.319444444,0.904371525
CCN(Cc1ccc(OC)c(OC)c1)C(=O)C[NH+]1CC[NH+](C)CC(O)C1,609,0.694915254,0.513057994
CCN(Cc1ccc(OC)c(OC)c1)C(=O)C[NH+]1CC[N+](C)(C)C1,609,0.616666667,0.711685456
CCN(Cc1ccc(OC)c(OC)c1)C(=O)CN1C[CH][NH+](C)CC1,609,0.507692308,0.764592763
CCN(Cc1ccc(OC)c(OC)c1)C(=O)N1C=[NH+]C(C)(C)C1,609,0.432835821,0.874957342
CCN(Cc1ccc(OC)c(O)c1)C(=O)N1CC[NH+](C)NC(C)C1,609,0.410958904,0.727077891
CCN(Cc1ccc(OC)c(F)c1)C(=O)N1CC[NH+](C)CC=C1,609,0.383561644,0.901952292
CCN(Cc1ccc(OC)c(F)c1)C(=O)N1CC[NH+](C)CC1,609,0.424242424,0.884524679
CCN(C(=O)CO)C1CC(C)N(C)Cc2ccccc21,609,0.226666667,0.915161372
CCN(Cc1ccc(OC)c(OC)c1)C(=O)C[NH+]1CCN(C)[CH]C(O)C1,609,0.661290323,0.67593436
CCN(Cc1ccc(OC)c(OC)c1)C(=O)C[NH+]1CCN(C)[CH]C1,609,0.596774194,0.764592763
COC1CC(Cc2cccc(OC)c2)CN(C)C[NH+]2C(C)CC12,609,0.166666667,0.90336055
COC1CC(Cc2cccc(OC)c2)CN(C)C[NH+]2CCC2C1,609,0.178571429,0.903407342
COC1CCCc2c(CN(C)C)ccc3c2C(C)C[NH2+]CC31,609,0.170731707,0.923391322
COC1CCCCc2c(CN(C)C)ccc3c2C(C)C[NH2+]C3C1,609,0.185185185,0.92830935
CCN(Cc1ccc(OC)c(OC)c1)C(=O)C[NH+]1CCC[N+](C)([O-])C1,609,0.578125,0.564055802
CCN(Cc1ccc(OC)c(OC)c1)C(=O)CN1CCC[NH+](C)[CH]C1O,609,0.52238806,0.697816855
CCN(Cc1ccc(OC)c(OC)c1)C(=O)CN1CCC[NH+](C)C1,609,0.5,0.774368576
CCN(Cc1ccc(OC)c(C)c1)C(=O)CN1CCC[NH+](C)C1,609,0.422535211,0.830779195
CCN(Cc1ccc(OC)c(C)c1)C(=O)C[NH+]1CCC(O)C1,609,0.677966102,0.777887466
CCN(Cc1ccc(OC)c(C)c1)C(=O)C[NH+]1CCC(C)N1,609,0.538461538,0.80603181
CCN(Cc1ccc(OC)c(C)c1)C(=O)C[NH+]1CC(C)N1C,609,0.523076923,0.830866394
CCN(Cc1ccc(OC)c(C)c1)C(=O)C[NH+]1CC(C)N1,609,0.53968254,0.784145411
CCN(Cc1ccc(OC)c(C)c1)C(=O)C[NH+]1CC(C)C1,609,0.620689655,0.844349899
CCN(Cc1ccc(OC)c(C)c1)C(=O)C[NH+]1CCC(C)C1,609,0.689655172,0.858862689
CCN(Cc1ccc(OC)c(OC)c1)C(=O)C[NH+]1CC=[N+](C)CC(O)C1,609,0.619047619,0.610198354
CCN(Cc1ccc(OC)c(OC)c1)C(=O)C[NH+]1CC=[N+](C)CC1,609,0.606557377,0.693987288
CCN(Cc1ccc(OC)c(OC)c1)C(=O)C[NH+]1CC[NH2+]CCCC1,609,0.596774194,0.682661335
CCN(Cc1ccc(OC)cc1)C(=O)C[NH+]1CC=C(O)[CH]C1,609,0.424242424,0.808614746
CCN(Cc1ccc(OC)cc1)C(=O)C[NH+]1CCNC(O)C1,609,0.515625,0.620886622
CCN1C(=O)CN(C)Cc2cc(Cc3ccccc3)[nH]c21,609,0.12345679,0.939278684
CCN(Cc1ccc(OC)c(OC)c1)C(=O)C[NH+]1CC[N+](C)([O-])C1,609,0.606557377,0.554795413
CCN(Cc1ccc(OC)cc1)C(=O)C[NH+]1CC(C)[N+](C)(O)C1,609,0.46969697,0.731614412
CCN(Cc1ccc(OC)cc1)C(=O)C[NH+]1CN(C)[CH]N(C)C1,609,0.4375,0.790785345
CCN(Cc1ccc(OC)cc1)C(=O)C[NH+]1CC(C)N(C)C1,609,0.476923077,0.816896783
CCN(Cc1ccc(OC)cc1)C(=O)C[NH+]1CSC(C)(C)C1,609,0.417910448,0.859457055
CCN(Cc1cccc(OC)c1)C(=O)C[NH+]1CSC(C)(C)C1,609,0.414285714,0.859457055
CCN(Cc1ccco1)C(=O)N1CSCC1[NH2+]C(C)(C)C,609,0.192771084,0.923906443
CC(=O)N(Cc1ccc[nH]1)C(=O)N1CSC(C)(C)C1(C)C,609,0.134146341,0.913262618
CC(Nc1ccc(CN(C)C)cc1)C(=O)N1CSC(C)(C)C1,609,0.160493827,0.904438139
CC(=O)N(Cc1ccc(C(C)(C)C)cc1)C1C[NH2+]C(C)S1,609,0.197368421,0.930250323
CCN(Cc1ccc(OC)c(OC)c1)C(=O)C[NH+]1C=[N+](C)CC(O)C1,609,0.587301587,0.617603435
CCN(Cc1ccc(OC)c(O)c1)C(=O)C[NH+]1C=C[CH+]C(C)(O)C1,609,0.430555556,0.646105387
CCN(Cc1ccc(OC)c(C)c1)C(=O)C[N+]1=CNC(C)OC1,609,0.410958904,0.803322973
CCN1CCN(Cc2cccc(OC)c2)C(=O)C[CH]C(C)=C1O,609,0.1875,0.927573605
CCN(Cc1ccc(OC)c(OC)c1)C(=O)C[NH+]1CC[N+](C)=C1,609,0.573770492,0.696727082
CCN(Cc1ccc(OC)c(OC)c1)C(=O)C[NH+]1CC[N]C(C)C1,609,0.694915254,0.759735272
CCN(Cc1ccc(OC)c(F)c1)C(=O)C[NH+]1CC(C)[CH]C1,609,0.5625,0.847919724
CCN(Cc1ccc(OC)c(F)c1)C(=O)C[NH+]1CCOCC1,609,0.53968254,0.810169882
CCN(Cc1ccc(F)c(OC)c1)C(=O)[NH+]1CCOC1,609,0.405797101,0.882091209
CCN(Cc1ccc(F)c(OC)c1)C(=O)[NH+]1CCCC1,609,0.4375,0.906268112
C[CH]C(NC(=O)C1CC1)c1nc2ccccc2n1CC=Cc1ccccc1,610,0.789473684,0.67384097
C[CH]C(NC(=O)C1CC1)c1nc2ccccc2n1CC1C=CC1,610,0.53030303,0.831390405
C[CH]C(N)(CO)C1C=Nc2ncn(C)c2C1c1ccccc1,610,0.156626506,0.903138365
CCC([NH2+]C1CC1)c1nc2ccccc2n1CC=CCl,610,0.417910448,0.871936574
C[CH]C(NC(=O)C1CC1)c1nc2ccccc2n1Cc1ccccc1,610,0.555555556,0.744554246
C[CH]C(NC(=O)C1CC1)c1nc2ccccc2n1C=CCF,610,0.492537313,0.889740415
C[C](NC(=O)C1CC1)c1nc(F)c2cccccc1-2,610,0.298507463,0.91824122
C[C](NC(=O)C1CC1)c1nc(Cl)c2ccccn12,610,0.31884058,0.923392398
C[CH]C(NC(=O)C1CC1)c1nc2ccccc2n1CC=CCCl,610,0.603174603,0.622265054
C[CH]C(NC(=O)C1CC1)c1nc2ccccc2n1CC=CC,610,0.633333333,0.830438534
C[CH]C(NC(=O)C1CC1)c1nc2ccccc2n1CC=CCl,610,0.612903226,0.885108519
C[CH]C(NC(=O)C1CC1)c1nc2cc(C)ccc2n1C,610,0.376811594,0.92813316
C[CH]C(NC(=O)C1CC1)c1nc2cc(C)ccc2n1CC,610,0.426470588,0.91646266
O=C1NC[N+]2(CCCN(C(=O)c3cc4c(s3)CCCCC4)CC2)O1,611,0.564516129,0.624455
O=C1NC[N+]2(CCCCN(C(=O)c3cc4c(s3)CCCC4)CC2)O1,611,0.53968254,0.790822443
O=C1NC[CH]C2(CCCN(C(=O)c3cc4c(s3)CCCC4)CC2)O1,611,0.677966102,0.849645599
O=C1NCC2(CCCN(C(=O)c3cc4c(s3)CCCC4)CC2)O1,611,0.979591837,0.858963656
O=C1NC2(CCCN(C(=O)c3cc4c(s3)CCC4)CC2)CO1,611,0.590163934,0.86388388
O=C1NCC2(CCCN(C(=O)c3cc4c(s3)CCC4)CC2)O1,611,0.94,0.86388388
O=C1NCC2(CCCN(C(=O)c3cc4ccsc4[nH]3)CC2)O1,611,0.523076923,0.84699408
O=C1NCC2(CCN(C(=O)c3cc4sccc4s3)CC2)O1,611,0.566666667,0.877980346
O=C1NCC2(CCCN(C(=O)c3cc4sccc4s3)CC2)O1,611,0.633333333,0.870548651
O=C1NCC2(CCN(C(=O)c3cc4ccoc4s3)CC2)O1,611,0.583333333,0.876540214
O=C1NC[N+]2(CCCN(C(=O)c3cc4c(s3)CCCC4)CC2)O1,611,0.548387097,0.797089207
O=C1NC[CH]C(C2CCCN(C(=O)c3cc4c(s3)CCC4)C2)O1,611,0.463768116,0.904020359
CCc1c(CN2C(=O)CCC2(C)C)cnc(NC2CCC2)c1,612,0.185185185,0.904935239
CCC12CCCC(C1)C(NC(=O)c1ccc3nccn3c1)C2,612,0.214285714,0.943228485
CCC12CCCC(C1)C(NC(=O)c1cnc3ccsc3c1)C2,612,0.223529412,0.912922652
CCn1c(C)nc2c1C(NC(=O)C1CCCCCN1)CCC2,612,0.137931034,0.900144195
CC1(C)[NH2+]CC2(C)CC(NC(=O)COc3ccc(C4CCCCS4)cc3)C12,612,0.438356164,0.81415542
CC1COc2ccc(C3CC3NC(=O)C3(C)CCCS3)n2C1,612,0.211764706,0.93113486
CC1COc2ccc(C3CC3NC(=O)C3(C)CCCS3)n21,612,0.234567901,0.933512516
CC1(C)[NH+]2CC1(C)[CH-]C(NC(=O)COc1ccc(C3SCCCS3)cc1)C2,612,0.552238806,0.736820108
CC1(C)[NH+]2CC1(C)[NH2+]CC(NC(=O)COc1ccc(C3SCCCS3)cc1)C2,612,0.544117647,0.643024802
CC1(C)[NH+]2CC1C[N+](C)(NC(=O)COc1ccc(C3SCCCS3)cc1)C2,612,0.5,0.726470054
CC1(C)[NH+]2CC1C[N+](C)(NC(=O)COc1ccc(C3CCCCS3)cc1)C2,612,0.402597403,0.752060749
CC1(C)[CH]C2(CC1)[NH2+]C(COc1ccc(C3SCCCS3)cc1)C2(C)C,612,0.424242424,0.807605479
CC1(C)CC[NH2+]CC1N1COc2ccc(-c3ccsc3)cc2C1,612,0.123595506,0.917740435
CC1(C)CC[CH]N1C1[NH2+]C(c2ccc3c(c2)OCO3)CCS1,612,0.209876543,0.908437319
CC1(C)CCN1C(=O)NC1(c2ccsc2CC[NH])CC1,612,0.175,0.911185045
CC1(C2[NH2+]CCC2c2ccc3c(c2)CCCO3)OCCS1,612,0.192771084,0.906377692
CC1(C2[NH2+]CCC2c2ccc3c(c2)CCCC3)OCCS1,612,0.172839506,0.908105656
CC12C[CH]N1CC(C)[CH]NC(CCc1ccc3c(c1)CCS3)C2,612,0.11827957,0.900853332
CC1C2CCOC1CN2C(=O)NCc1sccc1C1CCCC1,612,0.159090909,0.915062042
CC1C2CCOC1CN2C(=O)CNc1ccc2[nH]ccc2c1,612,0.144444444,0.913422331
CC1[NH2+]C(C)(C)C1NC(=O)CCc1ccc(C2SCCCS2)cc1,612,0.405797101,0.843290489
CC1[NH2+]C(C)(C)C1NC(=O)Cc1ccc(C2SCCCS2)cc1,612,0.424242424,0.875081542
CC1(C)[CH]C2C[CH+]C1(C)[NH2+]C(NC(=O)COc1ccc(C3SCCCS3)cc1)C2,612,0.521126761,0.697458632
CC1(C)CC[CH]CC1[NH2+]C(=O)Cc1ccc(-c2cccs2)o1,612,0.16091954,0.938938566
CC1CC[NH2+]CC1NC(=O)Cc1ccc(-c2cccs2)o1,612,0.19047619,0.901966715
CC1OCCC2C([NH3+])CN(C(=O)Cc3ccc4sccc4c3)C12,612,0.131868132,0.910328901
CCOC(=O)NC1C2CC[NH+](C2)C1c1ccc(C)c2sccc12,612,0.170454545,0.906105255
CCN1CCC2(C)C[NH2+]C(Cc3cccs3)c3cccc1c32,612,0.125,0.922853103
CCC(C)OC1CC2C([NH3+])CC2(c2ccc3sccc3c2)C1C,612,0.120879121,0.903879511
CC1(C)[CH]C2C[CH+]1CC2(C)NC(=O)COc1ccc(C2SCCCS2)cc1,612,0.492753623,0.694749154
CC1(C[NH])C2C[CH]C1CC2NC(=O)c1ccc2c(c1)CCCC2,612,0.207317073,0.91555478
CC1(C[NH])C2C[CH]C1CC2NC(=O)c1cc2c(cn1)CCCC2,612,0.202380952,0.932135412
CC1(C[NH])C2CNCC2CC1(C)c1cc2c(cn1)OCCC2,612,0.122222222,0.910626658
CC1(C)[NH2+]C2CCC1C(C)(Oc1ccc(C3=NCCS3)cc1)CO2,612,0.164705882,0.913443681
CC1(C)[NH2+]C2CC1C(Oc1ccc(C3=NCCS3)cc1)=N2,612,0.172839506,0.903080901
CC1(C)[NH2+]C(C2CC2)Oc2ccc(C3=NCCCO3)cc21,612,0.142857143,0.90109313
CC1(C)[NH2+]C(C)CC1Oc1ccc(C2=NCCO2)cc1,612,0.164556962,0.904814242
CC1(C2COCN2)COCCN1Cc1ccc(C2CCC2)s1,612,0.139534884,0.923606614
CC1(C2COCN2)COCCN1Cc1csc(C2CCC2)n1,612,0.133333333,0.917534108
C1(Cc2csc(=O)[nH]2)CC1c1ccnn1C1CCOC1,612,0.112359551,0.936226049
CC1(C)[CH]C2CC[N+]1(C)CC(NC(=O)COc1ccc(C3SCCCS3)cc1)C2,612,0.550724638,0.702548428
CC1(C)[NH+]2CC1(C)[CH]C(NC(=O)COc1ccc(C3SCCCS3)cc1)C2,612,0.537313433,0.787655083
CC1(C)[N][CH][C]1C1(C)CNC(C)(c2ccc(C3CCCO3)cn2)C1,612,0.149425287,0.927125153
CC(C)(C)[NH2+]C12CC1CN(Nc1ccc3ccsc3c1)C2,612,0.114942529,0.913356326
CC(C)(C)N1CCN=C1C(=O)Nc1ccc2c(c1)CCC2,612,0.120481928,0.907577001
CC(C)N1C2CCCN1C(NC(=O)c1ccsc1)=CC2,612,0.154761905,0.929933356
COc1ccc([CH]C(C)NC(=O)Cc2cccc3ccccc23)cc1,613,0.693877551,0.736323322
COc1ccc(C[CH+]C(C)NC(=O)Cc2cccc(C)c2)cc1,613,0.413793103,0.794973541
COc1ccc(CC(C)NC(=O)c2cccc(C)c2)cc1,613,0.355932203,0.913397643
COc1cccc(CC(C)NC(=O)c2ccc(C)cc2C)c1,613,0.296875,0.914101887
COc1ccccc1C(C)NC(=O)Cc1ccc(C)c(C)c1,613,0.379310345,0.912881302
COc1ccc([CH+]C(C)NC(=O)Cc2cccc3ccccc23)cc1,613,0.708333333,0.68880128
COc1ccc([CH]N(C)NC(=O)Cc2cccc3ccccc23)cc1,613,0.58490566,0.701382003
COc1ccc([CH]C(C)NC(=O)Cc2ccccc2)cc1,613,0.425925926,0.884231289
COc1ccc([CH](C)NC(=O)Cc2ccccc2)cc1,613,0.644444444,0.905367893
C=CCCC(=O)N1CCC(c2nn(C)c(=O)n2C2CCCC2)CC1,614,1,0.777871122
C=CCC(=O)N1CCC(c2nn(C)c(=O)n2C2CCCC2)CC1,614,0.795918367,0.797641995
CCOCC(=O)N1CCC(c2nn(C)c(=O)n2C2CCCC2)CC1,614,0.648148148,0.815749654
CCOCC(=O)N1CCC(c2nn(C)c(=O)n2C2CCCC2)C1,614,0.578947368,0.812360902
CCCCC(=O)N1CCC(c2nn(C)c(=O)n2C2CCCC2)C1,614,0.648148148,0.835457171
CCCC(=O)N1CCC(c2nn(C)c(=O)n2-c2cccs2)C1,614,0.439393939,0.862100337
CCCC(=O)N1CCC(c2nn(C)c(=O)n2C2CCCC2)C1,614,0.673076923,0.852180316
CCCCC(=O)N1CCC(c2nn(C)c(=O)n2C2CCCC2)CC1,614,0.725490196,0.831397524
CCOC(=O)N1CCC(c2nn(C)c(=O)n2C2CCCC2)CC1,614,0.622641509,0.853659024
CCCC(=O)N1CCC(c2nn(C)c(=O)n2C2CCCC2)CC1,614,0.755102041,0.85431431
CCCC(=O)N1CCC(c2cn(C)c(=O)n2C2CCCC2)CC1,614,0.474576271,0.856550672
CCC(=O)N1CCC(c2cn(C)c(=O)n2C2CCCC2)CC1,614,0.440677966,0.860777715
CCCS(=O)(=O)N1CCC(c2nn(C)c(=O)n2C2CCC2)CC1,614,0.482758621,0.806160108
CCC(=O)N1CCC(c2cn(C)c(=O)n2C2CCC2)CC1,614,0.416666667,0.855219619
C=CCCC(=O)N1CCC(c2nn(C)c(=O)n2C2CCC2)CC1,614,0.956521739,0.780035775
CCCCC(=O)N1CCC(c2nn(C)c(=O)n2C2CCC2)CC1,614,0.692307692,0.835457171
CCCCC(=O)N1CCC(c2nn(C)c(=O)n2C2CC2)CC1,614,0.653846154,0.83337028
C=CCCC(=O)N1CCC(c2nn(C)cc2C2CCCC2)C1,614,0.516666667,0.782174872
Cn1cc(C2CCCC2)nc1C1CCN(C(=O)CO)CC1,614,0.37704918,0.923198885
Cn1c(C2CCCC2)nn(C2CCC(CCO)CC2)c1=O,614,0.317460317,0.926727984
CCCC(=O)N1CCC(c2nn(C)c(O)c2C2CCC2)C1,614,0.359375,0.926997448
C=CCC(=O)N1CCC(c2nn(C)c3c2CCCC3)CC1,614,0.419354839,0.801453082
CCCC(N)C(=O)N1CCC(c2nn(C)c3ccccc23)CC1,614,0.260273973,0.942292945
CCCC(N)C(=O)N1CCC(c2nnc3ccccn23)CC1C,614,0.182926829,0.935349231
CCCC(=O)N1CCC(c2nncn2C2CCCC2)CC1,614,0.482758621,0.856443125
CCCC(=O)N1CCC(c2n[nH]cn2)C(C2CCCC2)CC1,614,0.285714286,0.929351166
CCCC(=O)N1CCC(c2n[nH]cc2C2CCCC2)CC1,614,0.34375,0.920793478
CCCC(=O)N1CCC(c2n[nH]c(=O)n2C2CCCC2)CC1,614,0.5,0.926637333
COc1cc(-c2ccno2)ccc1S(=O)(=O)NCC1CCC1,615,0.616666667,0.883088327
COc1cc(-c2ccno2)ccc1S(=O)(=O)NC1CCC1,615,0.566666667,0.915272626
C[PH+](Sc1ccc(F)c(F)c1)C(=O)N(C)C1CCS(=O)CC1,616,0.403225806,0.761361282
C[CH]N(c1ccc(F)c(F)c1)C(=O)NN1CCS(=O)CC1,616,0.242857143,0.922255276
C[CH]N(c1ccc(F)c(O)c1)C1CN(CC)S(=O)CC1,616,0.226666667,0.927378596
CCC([NH3+])c1cccn1C1CSCC1c1ccc(Br)o1,616,0.083333333,0.909749123
C[CH]N(Sc1ccc(F)c(F)c1)C(=O)N(C)[CH-]C1CCS(=O)(=O)C1,616,0.46875,0.585303309
C[CH]N(Sc1ccc(F)c(F)c1)C(=O)N(C)[CH]C1CCS(=O)(=O)C1,616,0.476190476,0.74123995
C[CH]C(Sc1ccc(F)c(F)c1)C(=O)N(C)[CH]C1CCS(=O)(=O)C1,616,0.557377049,0.717677294
CC(Cc1ccc(F)c(F)c1)C(=O)C1C=CC=C(N)C1,616,0.257142857,0.918448582
CC(Cc1ccc(F)c(F)c1)C(=O)N1CCC=C(N)C1,616,0.23943662,0.922481846
CC(Cc1ccc(F)c(F)c1)C(=O)C1C=CC=CN1,616,0.25,0.904646482
C[NH2+]C(Sc1ccc(F)c(F)c1)C(=O)N(C)C1CCS(=O)(=O)C1,616,0.754716981,0.598708148
CC([NH+](C)C1CCS(=O)(=O)C1)c1ccc(F)c(F)c1,616,0.406779661,0.891054254
C[SH2](Sc1ccc(F)c(F)c1)C(=O)N(C)C1CCS(=O)CC1,616,0.403225806,0.768481468
C[CH](Sc1ccc(F)c(F)c1)C(=O)N(C)C1CCS(=O)CC1,616,0.660377358,0.786223228
C[NH+](Sc1ccc(F)c(F)c1)C(=O)N(C)CC1CS(=O)(=O)C1,616,0.435483871,0.806692332
C[CH](Sc1ccc(F)c(F)c1)C(=O)N(C)N1CCS(=O)C1,616,0.475409836,0.788086534
C[CH](Sc1ccc(F)c(F)c1)C(=O)N(C)C1CCS(=O)C1,616,0.636363636,0.79437111
C[CH](Sc1ccc(F)c(F)c1)C(=O)N(C)C1CCOCC1,616,0.673076923,0.799820757
C[CH](Cc1ccc(F)c(O)c1)C(=O)N(C)C1CS(=O)C1,616,0.333333333,0.911486333
C[CH](Cc1ccc(F)c(O)c1)C(=O)N(C)C1CSCC1,616,0.338235294,0.928650879
C[CH](Cc1ccc(O)c(F)c1)C(=O)N(C)C1CCSCC1,616,0.328358209,0.928848052
C[CH](Cc1ccc(O)cc1F)C(=O)N(C)C1CCSCC1,616,0.328358209,0.928848052
CC([CH]c1ccc(O)cc1F)C(=O)N(C)C1CCSCC1,616,0.328358209,0.928922618
C[SH2](Sc1ccc(F)c(F)c1)C(=O)N(C)[CH]C1CCS(=O)(=O)C1,616,0.476190476,0.750349453
C[NH2+]C(Sc1ccc(F)c(F)c1)C(=O)N(C)[CH]1CCS(=O)(=O)C1,616,0.754716981,0.598708148
C[NH2+]C(Cc1ccc(F)c(F)c1)C(=O)N(C)C1CCS(=O)(=O)C1,616,0.586206897,0.796044386
C[CH]C(Cc1ccc(F)c(F)c1)C(=O)N(C)C1CCS(=O)(=O)C1,616,0.576271186,0.820847381
CCC1CN(C(=O)C2CC(F)(c3ccc(C)s3)C2)CCN1,616,0.1375,0.930902205
CC1CCN(C(=O)C2CC(F)(c3ccc(CO)cn3)C2)C1,616,0.1375,0.927021948
C[CH]C(Sc1ccc(F)c(F)c1)C(=O)N(C)[CH]C1CCS(=O)CC1,616,0.415384615,0.717206374
CC(C(=O)NC1CCC(=O)N(C)C1)c1ccc(F)c(F)c1,616,0.271428571,0.924497501
C[CH]C(Sc1ccc(F)c(F)c1)C(=O)N(C)C1CCS(=O)(=O)C1,616,0.754716981,0.754476902
CCC([CH]c1ccc(F)c(F)c1)C(=O)N(C)C1CCS(=O)(=O)C1,616,0.576271186,0.822717107
CCC([CH]c1ccc(F)c(F)c1)CN(C)C1CCS(=O)(=O)C1,616,0.444444444,0.804652026
CCC(CN)c1ccc(F)c(N(C)C2CCS(=O)(=O)C2)c1,616,0.40625,0.901452845
CS(=O)(=O)N1CCCN(S(=O)(=O)c2ccc(F)c(F)c2)CC1,617,1,0.797575445
CS(=O)(=O)N1CCCN(S(=O)(=O)c2ccc(F)cc2)CC1,617,0.702702703,0.804659178
CS(=O)(=O)N1CCCN(S(=O)c2ccc(F)cc2)CCC1,617,0.434782609,0.834677814
CC(=O)N1CCCN(S(=O)(=O)c2ccc(F)cc2)CCC1,617,0.466666667,0.830214017
CC(=O)N1CCCN(S(=O)(=O)c2ccc(F)cc2)CCC1=O,617,0.411764706,0.811138807
CCC(=O)N1CCCN(S(=O)(=O)c2ccc(F)cc2)CCC1=N,617,0.381818182,0.910431571
CCC(=O)N1CCCN(S(=O)(=O)c2ccc(F)cc2)CCC1,617,0.4375,0.850712755
CCC(=O)N1CCCN(S(=O)(=O)c2ccc(F)cc2)CC1,617,0.448979592,0.848513188
CC(=O)N1CCCN(S(=O)(=O)c2ccc(F)c(F)c2)CC1,617,0.69047619,0.823393944
CC(=O)N1CCCN(S(=O)(=O)c2ccc(F)c(F)c2)C1,617,0.613636364,0.823796398
CC(=O)N1CCCN(S(=O)(=O)c2cccc(F)c2)CC1,617,0.469387755,0.820680053
CC1(CN)CCCN(S(=O)(=O)c2cccc(F)c2)C1,617,0.37037037,0.917197008
CC(=O)N1CCCN(S(=O)(=O)c2ccc(C)cc2)CC1,617,0.425531915,0.824778086
CC1CCN(S(=O)(=O)c2ccc(C(C)C)cc2)CCCN1,617,0.339622642,0.933291886
