SMILES,mol_id,qed,sim,4dle
CCc1ccc(C(C)CCC2CCC(C(=O)O)C2)[nH]1,39,0.81580588,0.125,-9
CCc1ccc(C(C)CCCC2CC2)c(C(=O)O)n1,39,0.805923999,0.081081081,-7.9
CCc1ccc(C(C)CCC2CC2)c(C(=O)O)n1,39,0.834598879,0.083333333,-7.7
CC=C(C)C(=O)Nc1c(C)cccc1Cl,40,0.763704495,1,-7.7
CC=C(C)C(=O)NC(C)c1c(C)cccc1Cl,40,0.813980877,0.571428571,-9
CC=C(C)C(=O)NC(=O)Cc1c(C)cccc1Cl,40,0.854524043,0.558139535,-8.7
CC=C(C)C(=O)NC(=O)C=Cc1c(C)cccc1Cl,40,0.862111571,0.545454545,-9.3
CC=C(C)C(=O)NC(=O)C=Cc1c(C)cccc1C,40,0.846191817,0.465116279,-9.5
CC=C(C)C(=O)NC(=O)N(C)c1ccccc1C,40,0.815421506,0.422222222,-8.3
CC=C(C)C(=O)NC(=O)C=Cc1ccccc1C,40,0.829388872,0.422222222,-9.2
CC=C(C)C(=O)NC(=O)CCc1ccccc1C,40,0.828503169,0.413043478,-9
CC(=O)NC=CC=CCc1ccccc1[N+](=O)[O-],40,0.492082558,0.189655172,-8.8
CCOC(=O)C(=C)C=CCC1CCCC1O,40,0.442240673,0.098360656,-7.7
CCOC(=O)C(=C)C=CCC1CCCC1C,40,0.404165854,0.098360656,-7.6
CC=C1C(=O)OC=CC1CCC(C)CC,40,0.522238728,0.118644068,-8.3
CC=C1C(=O)OCC1CC=CC(C)CC,40,0.402936378,0.118644068,-8.1
CC=CC1=CCCCC1CC(C)(C)[N+](=O)[O-],40,0.537998953,0.096774194,-8
CCC1=NC=CC1CCC(C)(C)[N+](=O)[O-],40,0.517193784,0.066666667,-7.1
CCCCC=CC1CCC(C)(C)N1[N+](=O)[O-],40,0.312905369,0.046875,-7.2
CCCCC=CC1CCCC1(C)C(=O)OC,40,0.40404564,0.096774194,-7.3
CCCCC=CC1CCCC1(C)C(=O)OCC,40,0.395391625,0.095238095,-7.1
CC=CC(=O)NC(Cc1ccccc1)C(=O)O,41,0.754824924,1,-7.8
CC=CC(=O)NC(Cc1ccc(Br)cc1)C(=O)O,41,0.818718769,0.763157895,-8
CC=CC(=O)NC(Cc1ccc(CBr)cc1)C(=O)O,41,0.622483094,0.763157895,-8.4
CC=CC(=O)NC(C=Cc1ccc(Br)cc1)C(=O)O,41,0.818397614,0.446808511,-8.7
CC=CC(=O)NC(C=Cc1ccccc1Br)C(=O)O,41,0.818397614,0.489361702,-8.3
CC=CC(=O)NC(C=Cc1ccccc1)C(=O)O,41,0.777826404,0.547619048,-8
CC=CC(=O)NC(C=CC(=O)O)c1ccccc1,41,0.780202195,0.523809524,-8.2
CC(=O)NC(C=Cc1ccccc1)C(=O)O,41,0.801426616,0.355555556,-8.4
CC(=O)OC1C=CC(=Cc2ccccc2)C1,41,0.707357264,0.2,-8.8
CC(O)C(=CC(=O)O)C1C=c2ccccc2=1,41,0.70042476,0.235294118,-9
CC(O)C(=CC1CC=CO1)c1ccccc1,41,0.841447995,0.178571429,-8.3
CC=CC(C#N)Nc1ccccc1C(N)=O,42,0.749572412,1,-7.7
CC=CC(C#N)Nc1ccccc1C#N,42,0.756873894,0.595238095,-7.1
CC=CC(C=NCCCC)NC(C)=O,42,0.393507384,0.192982456,-6.2
CC=CC(C=NCCCCC)NC(C)=O,42,0.390918189,0.189655172,-6.8
CC=CC=NC(C=N)C=NC(C)=O,42,0.648663112,0.142857143,-6.6
CCCCCNC(=O)N(C)N=CCCCF,42,0.389261512,0.109375,-6.4
CCCCCCNC(=O)N(C)N=CC=CF,42,0.406942712,0.092307692,-6.5
CCC(=O)C=Cc1ccc(N(C)C)cc1,43,0.701205607,1,-7.7
CCC(=O)C=Cc1ccc(N(C)C(C)C)cc1,43,0.722553279,0.714285714,-8.2
CCC(C=CC(=O)c1ccc(N(C)C)cc1)CC,43,0.558865822,0.43902439,-8.1
CCC(C=O)C=Cc1ccc(N(C)C)c(C)c1,43,0.724643046,0.291666667,-8.3
CCC(C=CC(=O)c1ccc(N(C)C)cc1)=CC,43,0.444592427,0.475,-8.3
CCC(C=CC(=O)c1ccc(N(C)C)cc1)=NO,43,0.285600917,0.452380952,-8.4
CCC(C=CC(=O)N1CCN(C)CC1)c1ccc(F)cc1,43,0.795978828,0.196428571,-8.8
CCC(=O)C=Cc1ccc(N2CCN(C)C2)c(F)c1,43,0.779022873,0.408163265,-8.9
CCC(C=CC(=O)NNCc1ccc(F)cc1)N(C)C,43,0.591155557,0.236363636,-8.4
CC(=O)C=Cc1ccc(N2CCN(C)C2)c(CF)c1,43,0.778789666,0.254545455,-8.5
CCCNn1cccc1C=CC(=O)C(C)(C)CF,43,0.756817748,0.214285714,-7.7
CCCNn1cccc1C=CC(=O)C(C)(C)C,43,0.794396939,0.226415094,-7.7
CC(=O)C=Cc1ccc(CN)c(NCC(C)C)c1,43,0.758833145,0.264150943,-8.3
CC(=O)C=Cc1ccc(CN)c(N(C)C)c1,43,0.783973264,0.377777778,-7.6
CC(=CCCc1cc(C#CCN)ccc1CO)CO,43,0.552334624,0.116666667,-8.2
CC(C=Cc1cc(CN)ccc1N(C)C)CCCO,43,0.793940667,0.192982456,-7.7
CC(C=Cc1ccccc1CO)C(=O)N(C)C,43,0.862741027,0.24,-8
O=C1c2ccccc2C(=Cc2ccccc2)N1Cc1ccncc1,44,0.724667302,1,-8.5
O=C1c2ccccc2C(=CCO)N1Cc1ccccc1,44,0.926540685,0.581395349,-9.2
O=C1c2ccccc2C(O)C1=Cc1ccccc1,44,0.772701429,0.3,-9.8
C=C1c2ccccc2C(O)CN1Cc1ccccc1,44,0.885612214,0.232142857,-8.7
C=C1c2ccccc2C(=O)N1Cc1ccccc1,44,0.781603796,0.465116279,-9.5
O=C1C=Cc2c1cc(O)n2Cc1ccccc1,44,0.852557642,0.307692308,-9.6
C=C1SCc2c1ccc(OC)c2Cn1cccc1,44,0.830782907,0.121212121,-7.7
O=C1C=CC(O)=CC1=Cc1ccccc1,44,0.704170172,0.26,-8.9
C=C1SCc2c1ccn2Cc1ccccc1,44,0.756027082,0.214285714,-8.7
O=C1C=CC(O)CN1Cc1ccccc1,44,0.77692815,0.25,-7.9
O=Cc1nccc2c1CN(Cc1ccccc1)C2,44,0.769818377,0.263157895,-8.8
O=CC=Cc1ccccc1CN1CCCC1,44,0.567868522,0.196428571,-7.8
O=CC1=CC(O)CN1Cc1ccccc1,44,0.743342673,0.240740741,-7.1
O=CCc1ccccc1-c1ccsc1,44,0.698637253,0.181818182,-7.4
N#CC1=CC(=O)CN1Cc1ccccc1,44,0.72254056,0.240740741,-7.6
N#CC1=CC(=O)CC1c1ccccc1,44,0.669199116,0.142857143,-8.2
N#CC1=CC(=O)N(Cc2ccccc2)C=C1,44,0.757867514,0.240740741,-8.6
N#CC1=CC(=O)N(Cc2ccccc2)CCCC1,44,0.79727727,0.24137931,-7.9
Clc1ccc(C=NN2CCCCCC2)cc1Cl,45,0.735775079,1,-8.9
Clc1ccc(C=NN2CCCCCC2)cc1Br,45,0.742451117,0.742857143,-9
Cc1ccc(C=NN2CCCCCC2)cc1Cl,45,0.728141639,0.764705882,-9.3
Cc1ccc(C=NN2CCCCCC2)cc1Br,45,0.753842858,0.578947368,-9.3
Cc1ccc(C=NN2CCCCCC2)cc1OC,45,0.764984174,0.536585366,-9
Cc1ccc(C=NN2CCCCCC2)cc1OCCO,45,0.840732478,0.468085106,-9.1
Cc1ccc(C=NN2CCCNCC2)cc1OC,45,0.824909157,0.408163265,-8.4
Cc1ccc(C=NC2CCCN(C)C2)c(O)c1,45,0.793567467,0.192982456,-8.7
Cc1ccccc1C=NN1CCCN(C)CC1,45,0.724671533,0.319148936,-8
CCCC(C)(C)NCCC=Cc1ccccc1OC,45,0.705702696,0.063492063,-8.3
CCCC(C)(C)N=C(N)c1ccccc1OC,45,0.62862541,0.06779661,-7.6
COC1CCC(C(C#N)=Cc2ccco2)CC1,46,0.74890576,1,-7.7
COC1CCC(C(O)=Cc2ccccc2)CC1,46,0.803320632,0.425531915,-9.2
COC1CCC(C(O)CCc2ccccc2)CC1,46,0.866874375,0.290909091,-8.5
COC1CCC(C(O)Cc2ccccc2F)CC1,46,0.89243831,0.303571429,-8.7
COC1CCC(C(O)c2ccccc2F)CC1,46,0.876565814,0.320754717,-8.2
COC1CCC(C(O)c2cccs2)CC1CCF,46,0.887587989,0.173913043,-7.3
COC1CCC(C(O)CCc2cccs2)CC1F,46,0.891692662,0.208955224,-7.9
COC(C(=O)CCc1ccccc1F)C(C)F,46,0.766285681,0.140625,-7.8
COC(C(=O)CCc1ccccc1F)C(F)F,46,0.770823461,0.142857143,-7.7
COC(C(=O)CCc1ccccc1F)C(O)F,46,0.826910689,0.140625,-7.7
COC(C(=O)CCc1ccccc1O)C(F)F,46,0.833801946,0.125,-7.7
O=CSCc1ccc(F)cc1OCC(F)CCO,46,0.740349265,0.097222222,-7.1
O=CSCc1ccc(F)c(OCCCCCO)c1,46,0.554444241,0.101449275,-7.1
OCC=Cc1cc(S)ccc1OCCCCCO,46,0.501412092,0.090909091,-6.9
CCC(=O)N(CCO)CCCCOCc1ccncc1F,46,0.668479377,0.135135135,-7.5
CCCC(=O)N(CCO)Cc1cc(O)ccc1F,46,0.812219638,0.102941176,-6.9
OCCCCCC(=O)N(CCO)Cc1ccncc1F,46,0.66586159,0.083333333,-7.1
CCCC(=O)N(CCO)Cc1ccncc1F,46,0.816052943,0.1,-6.3
CCCC(=O)N(OCCO)Cc1ccncc1F,46,0.746257555,0.111111111,-6.5
CC1=C(Cl)CC(C(C)=CCl)OC1(O)CCO,47,0.82556649,0.725,-7.2
CC1=C(Cl)CC(C(C)=CCl)OC1(O)CCF,47,0.849493261,0.707317073,-7.5
CC1=C(Cl)CC(C(C)=CCCCCl)OC(O)(F)C1,47,0.477111107,0.41509434,-8.1
CC1=C(Cl)CC(C(C)=CCl)CC(F)(O)O1,47,0.774561818,0.416666667,-7.9
CC1=C(Cl)CC(C(C)=CCCl)CC(C)(O)O1,47,0.607864658,0.320754717,-8.4
CC(Cl)C1CC(C(C)=CCO)CC(C)(O)O1,47,0.593832782,0.228070175,-8.1
CC(Cl)C1CC(CCc2cc(Br)oc2F)C(O)C1,47,0.83686465,0.134328358,-8.4
CC(Cl)C1CC(CCc2ccoc2Br)OC(F)C1,47,0.742364159,0.151515152,-8.7
CC(Cl)(Cl)C1CC(=Cc2ccc(O)cc2F)O1,47,0.831731445,0.14516129,-8.5
CC(Cl)(Cl)C1CC(=Cc2ccc(F)cc2F)OO1,47,0.600512801,0.125,-8.3
CC(Cl)(Cl)C1CC(=Cc2ccc(F)cc2F)O1,47,0.733725334,0.131147541,-8.4
CC1(C(Cl)=CCl)CC(OCc2ccc(F)cc2)O1,47,0.828697683,0.216666667,-8.1
CC(Cl)(C1CC=Cc2cc(Br)oc21)CCO,47,0.858643011,0.142857143,-7.4
CC1(C(Cl)=CCl)CC(Br)=C(OCF)CCO1,47,0.760510534,0.237288136,-6.4
CC1(C(=O)Cl)CC(=Cc2ccccc2F)O1,47,0.742811943,0.131147541,-8.4
CC1(C(Cl)=CCl)CC(OCc2ccccc2F)O1,47,0.828697683,0.209677419,-8.2
CC1(C(=O)CCl)CC(=Cc2ccccc2F)O1,47,0.774851492,0.142857143,-8.2
CC1CC(OC(Cl)=Cc2ccccc2F)CCO1,47,0.774589302,0.121212121,-8.7
CC1=C(C(Cl)CO)CC(=Cc2ccccc2F)O1,47,0.850972097,0.138461538,-8.2
CC1[CH]C(CCCl)CC(=Cc2ccccc2F)O1,47,0.736635754,0.138461538,-8.3
CC1[CH]C(C)CC(=Cc2ccc(Cl)cc2)[O+]1,47,0.6597822,0.160714286,-8.5
CC1[CH]C(C)CC(C(Cl)=Cc2ccccc2)[O+]1,47,0.712227796,0.116666667,-8
CC#[N+]C1CC=C(Cl)C(OCc2ccccc2)C1,47,0.795621228,0.106060606,-8
CC#[N+]C1CC(Cl)=C(OCc2ccccc2)C1,47,0.782885905,0.147540984,-7.5
CC#[N+]C1CC(Cl)=C(C=Cc2ccccc2)C1,47,0.709886802,0.155172414,-8
CCC[P+](CC)c1cc(CC=CCl)ccc1OO,47,0.458058845,0.106060606,-7.7
CC=[C+]C1CC(CC=Cc2ccc(Cl)cc2)C1,47,0.643929644,0.172413793,-8.6
COP(=O)(C=CS(=O)(=O)c1ccc(C)cc1)OC,48,0.779750979,1,-8.3
CCC(C=CS(=O)(=O)c1ccc(C)cc1)OP=O,48,0.752833697,0.431818182,-8.1
CCC(C=CS(=O)(=O)c1ccc(C)cc1)C(=O)OC,48,0.778411378,0.454545455,-8.5
CCC(C)C(=O)C=CP(=O)(O)Oc1ccc(Cl)cc1,48,0.636203744,0.178571429,-7.9
CCC(C)C(C=CS(=O)(=O)C1CCC(=O)N1)OC,48,0.790613145,0.152542373,-7.3
CC(C)CC(C=CS(=O)(=O)C1CC1)c1ccc(Cl)nn1,48,0.807573564,0.15,-8.1
CC(C)CC(C(=O)NC1C=CS(=O)(=O)C1)c1ccsc1,48,0.907035219,0.074626866,-8.1
CC(C)CC(C(=O)O)C1C=CS(=O)(=O)CC1,48,0.818875516,0.051724138,-7.7
CC(C)CC(C(=O)O)C1C=CS(=O)(=O)C1,48,0.79247381,0.053571429,-7.4
CC(C)CC(C(=O)O)C1C=NS(=O)(=O)C1,48,0.776696575,0.052631579,-7.5
CS(=O)(=O)C=Cc1cccc(O)c1,49,0.781229645,1,-7.1
CS(=O)(=O)CC=C1C=CC=C(O)C1,49,0.731854047,0.212765957,-7.4
CC(=O)C=CS(=O)(=O)C1CCCCC1,49,0.676262822,0.155555556,-7.1
CC(=O)C=CS(=O)(=O)C1CCCC1O,49,0.696673891,0.145833333,-7.1
CC(=O)C=CS(=O)(=O)CCCCCCO,49,0.503233604,0.152173913,-6.2
CC(=O)C1CCCC(O)=CS1(=O)=O,49,0.689660769,0.12244898,-6.5
CC(=O)C1CCC=C(Cl)CS1(=O)=O,49,0.671668747,0.098039216,-6.6
CC(=O)C1=CS(=O)(=O)CCCC1Cl,49,0.628319488,0.098039216,-6.6
CC(=O)C1=CS(=O)(=O)CCCC1O,49,0.653721683,0.1,-6.7
CC(=O)C1=C(O)CCCS1(=O)=O,49,0.655166789,0.133333333,-6.5
CCC(C)CC=C(O)S(C)(=O)=O,49,0.691667601,0.159090909,-6.5
CCC(C)CCNC(=O)C(O)CCC=O,49,0.590582981,0.074074074,-6.3
CCC(C)(C)CNC(=O)C(=O)O,49,0.614788422,0.065217391,-6.3
CCC(C)CCNS(C)(=O)=O,49,0.683318469,0.113636364,-5.8
CCC(C)CCNCC(O)C(=O)OC,49,0.468329815,0.076923077,-6
CC(C)NCC1CCCCS1(=O)=O,49,0.745980456,0.039215686,-6.3
CCC(C)CCNCC(C)S(C)(=O)=O,49,0.661817879,0.104166667,-6.5
CCC(C)(O)CNCCC1CCC(=O)O1,49,0.508828644,0.06779661,-7.4
CC(=O)OC(C)C(=O)NCC1CCCC1O,49,0.675896833,0.070175439,-7.2
CC(=O)OC(C)C(=O)NCC1(O)CCC1,49,0.645603524,0.074074074,-7.1
CC(=O)OC(C)C(=O)NCC1CCCC(Cl)C1,49,0.62074618,0.06779661,-7.8
CCC(C)(O)CNCC1CCCC(OC(C)=O)C1,49,0.71309838,0.06557377,-7.6
CCC(C)(O)CNCC1CCC(OC(C)=O)CC1,49,0.71309838,0.070175439,-7.5
CC=C(C)C(=O)Nc1cccc(O)c1,50,0.704492925,1,-7.8
CC=C(C)C(=O)Nc1cccc(O)c1CC,50,0.767851462,0.476190476,-8.3
CC=C(C)C(=O)Nc1cccc(O)c1C=CC,50,0.783783229,0.476190476,-8.5
CC=C(C)C(=O)Nc1cccc(O)c1C1C=CCC1,50,0.639982948,0.4,-9
CC=C(C)C(=O)NC(C=O)Cc1cccc(O)c1,50,0.613007334,0.488888889,-8.2
CC=C(C)C(=O)NC1C=CC(O)=C1c1ccccc1,50,0.815701743,0.361702128,-8.2
CC=C(C)C(=O)NC(C=CC)C(O)Cc1cccc(OC)c1,50,0.601172604,0.321428571,-9.3
CC=C(C)C(=O)Nc1cnn(Cc2cccc(O)c2)c1C,50,0.848796401,0.48,-9.3
CC=C(C)C(=O)NC(C)C(=O)C=Cc1cccc(O)c1OCC,50,0.758295993,0.315789474,-9.4
CC=C(C)C(=O)NC(=O)N1C=CC(O)=C(c2cccc(OC)c2)C1,50,0.836156171,0.322033898,-9
CC=C(C)C(=O)NC(C)C(=O)N1C=CC(c2cccc(O)c2)=CC1,50,0.835727265,0.392857143,-10.1
CC=C(C)C(=O)NCC(=O)N1C=CC(c2cccc(O)c2)=C(C)C1,50,0.835731776,0.4,-9.9
CC=C(C)C(=O)Nc1cc(-c2cccc(O)c2)nn1Cc1ccco1,50,0.694003941,0.421052632,-9.4
CC=C(C)C(=O)OCC(=O)N1C=CC(c2cccc(O)c2)=C(C)C1,50,0.681702887,0.327586207,-9.4
CC=C(C(=O)OCC)C(=O)N1C=CC(c2cccc(O)c2)=C(C)C1,50,0.399418958,0.266666667,-9.4
CC=CC(=O)OCC(=O)N1C=C(c2cccc(O)c2)CC1c1ccccc1,50,0.647642983,0.246153846,-9.1
CC=CC(=O)OCC(=O)N1N=C(c2cccc(O)c2)CC1c1ccccc1,50,0.652713892,0.242424242,-9.2
CC=CC(C(=O)OCC)=C(C)C(=O)N1C=CC(c2cccc(O)c2)=CC1,50,0.499022468,0.257575758,-9.4
CC=CC(COC(=O)C(C)(C)Cc1ccccc1)=C1C=CC(=O)C(O)=C1,50,0.777455665,0.166666667,-9.7
CC=CC(O)(CC)C(=O)OCC(=O)N1C=CC(c2cccc(O)c2)=CC1,50,0.602945219,0.235294118,-9.9
CC=CC(O)(CC)COC(=O)N1C=CC(=O)C(Cc2cccc(O)c2)=C1,50,0.776247322,0.242424242,-9.7
CC=CC(O)(CC)COC(=O)N1C=CC(=O)C(Cc2ccccc2)=C1,50,0.819731594,0.149253731,-9.4
CCOC(=O)C(C)(O)COC(=O)C=Cc1cccc(O)c1CC,50,0.58745213,0.177419355,-8.6
CCOC(=O)C(C)(O)COC(=O)C=Cc1cccc(O)c1C=CC,50,0.58694343,0.19047619,-9
CC=CC(O)(CC)COC(=O)N1C=CC(=O)C(Cc2ccco2)=C1,50,0.823165774,0.14084507,-8.9
CCOC(=O)C(C)(O)CCCc1ccccc1OCc1cc(=O)[nH][nH]1,50,0.600651144,0.144927536,-9.8
CC=CC(O)(CC)COC(=O)N1C=CC(=O)C(CCc2cc(C)on2)C1,50,0.7498962,0.115384615,-9
CC=CC(O)(OCc1cccc(C)c1)C(=O)N1C=CC(=O)CC1,50,0.667252775,0.194029851,-9
CC=CC(O)(CC)C(=O)Nc1c(C)cccc1OCc1cc(=O)[nH]o1,50,0.668280234,0.235294118,-8.8
CC=CC(O)(CCCC)C(=O)N(C)C(=O)OCc1cccc(C)c1,50,0.774468817,0.2,-9
COc1ccc(C=C2CCC3C4(CCCC3(C)C2=O)OCCO4)cc1,51,0.762455808,1,-8.5
COc1ccc(C=C2CCC3C4CCCC4(C)C(=O)C23OCCO)cc1,51,0.875322326,0.394366197,-9.5
COc1ccc(C=C2CCC3C(CCCC34OCCO4)C2(C)C)cc1,51,0.7518604,0.516666667,-8.8
COc1ccc(C=C2CCC3C4CCCC4(c4occc42)OC3C)cc1,51,0.700905546,0.394366197,-7.5
COc1ccc(C=C2CCC3C4(CCCC32OC)OCCO4)cc1Cl,51,0.79336061,0.426470588,-9.1
COc1ccc(C=C2CCC34CCCC3(OCCO4)C2(C)C)cc1,51,0.793466295,0.435483871,-7.4
COc1ccc(C=C2C3CCCC3(C)CCc3occc32)c(Cl)c1,51,0.644576194,0.269230769,-7.5
Cc1ccc(C=C2CCC3C(=C2Cl)CCCC32OCCO2)cc1,51,0.703500584,0.40625,-7.7
COc1ccc(C=C2CCCC3(Cl)C=CC4=C(CCCC42)O3)cc1,51,0.628574704,0.352112676,-9.1
COc1ccc(C=C2CCCC3(C2)OCCc2c3cccc2Cl)cc1,51,0.680715035,0.333333333,-6.2
COc1ccc(CC23CCCC2=C(c2cc(Cl)ccc2Cl)OC3)cc1,51,0.637548756,0.217948718,-9.7
Cc1c(Cl)cc2c(c1C(c1ccc(O)cc1)C13CCCC1C3)OCO2,51,0.799217365,0.126436782,-8.8
CCc1c(Cl)cc2c3c1CCCC3C(Cc1ccc3c(c1)CCO3)O2,51,0.747977443,0.125,-11.2
CC1(C)C=C2CCC(C(c3ccc(Cl)cc3)C34OCCO4)=C2CC13,51,0.694166079,0.189189189,-6.9
Cc1cc2c(c(C(c3ccc(Cl)cc3)N3CCCC3=O)c1)OCCC2,51,0.799240368,0.130952381,-7.2
CC1(C)C=C2CCC(C(c3ccccc3Cl)c3occc3C2)OC1=O,51,0.515195654,0.156626506,-7.7
CC1(C)C=C2CCC(C(c3ccccc3Cl)C3=C2CCCN3)OC1=O,51,0.738040489,0.168674699,-4.9
CC1(C)C=C2CCCC2(C(c2ccccc2Cl)=C2NCCO2)OC1,51,0.79845816,0.154761905,-6.4
CC1(C)C=C2CCCC2=C(C(c2ccccc2Cl)N2CCCC2)O1,51,0.702696386,0.12345679,-8.8
Oc1c(Cl)cc2c(c1C(c1ccco1)N1CCCC1)CCCC2,51,0.88504283,0.084337349,-8.6
Cc1c(Cl)cc2c(c1C(c1ccco1)N1CCCC1)CCCC2,51,0.758790164,0.097560976,-8.1
Cc1c(Cl)cc2c(c1C(c1ccccc1)N1CCCC1)CCO2,51,0.804900211,0.111111111,-8.9
CC1(C)C=C2CCCCN2C(C(O)c2cccc(Cl)c2)=C1,51,0.85816908,0.1125,-9.4
CC1(C)C=C2CCCCN2C(C(O)c2cccc(Cl)c2)=N1,51,0.898241431,0.108433735,-9.1
CC1(C)C=C2CCCCN2C(C(O)c2cccc(Cl)c2)O1,51,0.89980571,0.134146341,-9.2
CC1(C=Cc2ccccc2)OCCO1,52,0.712835819,1,-7.8
CC1(C=Cc2ccccc2)OCCOC1C,52,0.759566635,0.583333333,-8.3
CC1(C=Cc2ccccc2)C=CC2OCCOC21,52,0.742025801,0.463414634,-9.2
CC1(C=Cc2ccccc2)C=CC2=NCCOC2O1,52,0.813261223,0.404255319,-8.8
CC1(C=Cc2cccc(OCc3ccccc3)c2)OCCO1,52,0.833077838,0.585365854,-10
CC1(C=Cc2ccccc2)Oc2cccc(c2)O1,52,0.789889198,0.558823529,-9.2
CC1(C=Cc2ccccc2)OCc2cccc(c2)O1,52,0.803164278,0.525,-9
CCC(C=Cc1ccccc1)Oc1cccc(C2OCCO2)c1,52,0.779990762,0.283018868,-9.3
CCC(C=Cc1ccccc1)Oc1cccc(C2CO2)c1,52,0.719605057,0.264150943,-9.3
CC=C(C=Cc1ccccc1)OC1=NCCO1,52,0.588939051,0.326086957,-7.9
C=CC1(C=Cc2ccccc2)OCC(Cl)=CC1OCC,52,0.757416908,0.36,-8.1
C=CC1(C=Cc2ccccc2)N=C(Cl)OCC1OCC,52,0.775351912,0.320754717,-8.7
C=CC(OCc1ccccc1)=P(Cl)(OCC)OCC1CO1,52,0.507145467,0.206896552,-7.5
C=CC(C=Cc1cccc(Cl)c1)=NCC1COCCO1,52,0.778650605,0.180327869,-8.9
C=CC(CCc1cccc(Cl)c1)=NC1COCCO1,52,0.774699875,0.131147541,-8
C=CC(CCc1cccc(Cl)c1)=NCC1COCO1,52,0.748454087,0.111111111,-8.3
C=CC(CCc1cccc(Cl)c1)=NC1COCO1,52,0.765562189,0.114754098,-8.5
COc1ccc(C(C)=CCCBr)cc1,53,0.741586504,1,-7.3
COc1ccc(C=CCCN=O)cc1Br,53,0.604977832,0.211538462,-7.8
COc1cccc(C=C2CCCC2Br)c1,53,0.735048736,0.211538462,-8.5
COc1ccc(C=C2CCCC2Br)cc1,53,0.735048736,0.282608696,-8.7
COc1ccc(C=C2CCCC2=O)cc1,53,0.689171878,0.266666667,-8.2
COc1ccc(C=C2CCC=C2Br)cc1,53,0.780023148,0.288888889,-7.7
COc1ccc(C2=CCC(=O)C2Br)cc1,53,0.77003127,0.260869565,-8.3
COc1ccc(C2=CCC(=O)N=C2)cc1,53,0.734352498,0.234042553,-8.5
COc1ccc(C2=CCC(=O)C2)cc1,53,0.712133337,0.25,-8
COc1ccc(C2=CC(=O)SC2)cc1,53,0.742644471,0.244444444,-7.6
COc1cccc(C(CF)=NC=O)c1,53,0.540433423,0.265306122,-6.7
COc1ccc(C2=CC(O)SC2=O)cc1,53,0.826465217,0.288888889,-7.6
COc1ccc(C2=CC(O)SC2Br)cc1,53,0.848142372,0.288888889,-7.7
COc1ccc(C2=NCC(Br)S2)cc1,53,0.771975087,0.318181818,-7.1
COc1ccc(C=CBr)c(OC=O)c1,53,0.777490519,0.255319149,-6.6
CC(=O)OC1C(=Cc2ccco2)CCC2CCCCC21C,54,0.747407984,1,-9.6
CC(=O)OC1C(=Cc2ccccc2)CCC2CCCCC21C,54,0.718785301,0.703703704,-10.4
CC(=O)OC1C(=CO)CCCCC1C1CCc2ccccc21,54,0.503555985,0.314285714,-8.6
CC(=O)OC1C(=CO)CCCCC1CCc1ccccc1,54,0.513309915,0.323529412,-9.2
CCC(C)C(=O)C1(CCc2ccccc2)CCCCC1O,54,0.853275539,0.216216216,-8.7
CCC(C)C(=O)C1(CCc2ccccc2)CCCCCN1,54,0.851803318,0.184210526,-9.1
CCC1C(=O)CC(CCc2ccccc2)C1(CC)CO,54,0.859896927,0.12987013,-8.8
CCC1C(=O)CC(CCc2ccccc2)C(O)C1CC,54,0.890078589,0.118421053,-9.1
CCC1C(=O)C(C2CCCCC2)CC(CCSC)C1O,54,0.835829417,0.115384615,-6.6
CC=CC1CC(C2CCCCC2)CC(CC)(C=O)C1O,54,0.620035275,0.146666667,-8.2
CCCCC1=C(C2CCCCC2)CC(CC)(CO)C1=O,54,0.780836238,0.131578947,-7.8
CCCCC1=C(C2CCCCC2)CC(CC)(CO)C1O,54,0.715617938,0.118421053,-7.8
CCC1CC(C2CCCCC2)C(O)C(CCSC)C1=O,54,0.835829417,0.115384615,-6.5
Cc1ccc(S(=O)(=O)C=CCCl)cc1,55,0.748213915,1,-7.4
Cc1ccc(S(=O)(=O)C=CCCl)c(CCl)c1,55,0.792665525,0.567567568,-7.2
Cc1ccc(S(=O)(=O)C=CC=CCl)cc1,55,0.763891474,0.575757576,-7.9
Cc1ccc(S(=O)(=O)C=CCCCCl)cc1,55,0.599896965,0.696969697,-7.7
Cc1ccc(CS(=O)(=O)C=CCCl)cc1,55,0.763512721,0.588235294,-7.5
Cc1ncc(CS(=O)(=O)C=CCCl)cc1,55,0.763218836,0.404761905,-6.9
Cc1ncc(CCBr)cc1S(=O)(=O)CCl,55,0.801535458,0.204081633,-7.1
Cc1ncc(CCBr)cc1S(=O)(=O)Cl,55,0.635040724,0.1875,-7.1
CN(CCBr)S(=O)(=O)c1ccc(Cl)cc1,55,0.800452839,0.255813953,-6.7
CC(c1ccc(Br)cc1)S(=O)(=O)CCl,55,0.803388725,0.238095238,-7.6
CS(=O)(=O)C(CBr)c1ccc(Cl)cc1,55,0.804068651,0.209302326,-7.1
CN(C)S(=O)(=O)Cc1ccc(Br)cc1,55,0.845694968,0.19047619,-7.1
CN(C)C(=O)CS(=O)Cc1ccccc1,55,0.767048745,0.125,-6.8
O=S(CCCBr)C(=O)Cc1ccc(O)cc1,55,0.846578508,0.098039216,-6.8
CCNC(=O)CCC(=O)c1ccc(Br)cc1,55,0.844532954,0.12244898,-7.7
CC(C(=O)O)=C1CCCc2c(C)ccc(C)c21,56,0.749633112,1,-7.5
